Região;Sigla_UF;UF;Código_IBGE_Município;Município;Tipo_Crime;Mês;Mês_Ano;PC-Qtde_Ocorrências
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Roubo de veículo;07;07/2010;16
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Roubo de veículo;08;08/2010;24
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Roubo de veículo;09;09/2010;23
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Roubo de veículo;10;10/2010;15
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Roubo de veículo;11;11/2010;21
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Roubo de veículo;12;12/2010;16
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Roubo seguido de morte (latrocínio);01;01/2010;1
SUDESTE;RJ;Rio de Janeiro;3303203;Nilópolis;Roubo seguido de morte (latrocínio);06;06/2010;1
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Estupro;01;01/2010;16
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Estupro;02;02/2010;13
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Estupro;03;03/2010;10
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Estupro;04;04/2010;15
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Estupro;05;05/2010;11
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Estupro;06;06/2010;7
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Estupro;07;07/2010;12
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Estupro;08;08/2010;17
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Estupro;09;09/2010;6
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Estupro;10;10/2010;13
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Estupro;11;11/2010;17
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Estupro;12;12/2010;8
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Furto de veículo;01;01/2010;161
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Furto de veículo;02;02/2010;118
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Furto de veículo;03;03/2010;149
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Furto de veículo;04;04/2010;148
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Furto de veículo;05;05/2010;124
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Furto de veículo;06;06/2010;96
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Furto de veículo;07;07/2010;119
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Furto de veículo;08;08/2010;126
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Furto de veículo;09;09/2010;115
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Furto de veículo;10;10/2010;107
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Furto de veículo;11;11/2010;108
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Furto de veículo;12;12/2010;94
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Homicídio doloso;01;01/2010;14
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Homicídio doloso;02;02/2010;9
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Homicídio doloso;03;03/2010;12
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Homicídio doloso;04;04/2010;4
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Homicídio doloso;05;05/2010;10
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Homicídio doloso;06;06/2010;14
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Homicídio doloso;07;07/2010;9
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Homicídio doloso;08;08/2010;13
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Homicídio doloso;09;09/2010;13
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Homicídio doloso;10;10/2010;17
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Homicídio doloso;11;11/2010;10
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Homicídio doloso;12;12/2010;11
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Lesão corporal seguida de morte;07;07/2010;1
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo de veículo;01;01/2010;76
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo de veículo;02;02/2010;57
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo de veículo;03;03/2010;77
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo de veículo;04;04/2010;41
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo de veículo;05;05/2010;61
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo de veículo;06;06/2010;49
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo de veículo;07;07/2010;49
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo de veículo;08;08/2010;63
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo de veículo;09;09/2010;49
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo de veículo;10;10/2010;84
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo de veículo;11;11/2010;61
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo de veículo;12;12/2010;73
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo seguido de morte (latrocínio);08;08/2010;2
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo seguido de morte (latrocínio);09;09/2010;1
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo seguido de morte (latrocínio);10;10/2010;1
SUDESTE;RJ;Rio de Janeiro;3303302;Niterói;Roubo seguido de morte (latrocínio);12;12/2010;1
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Estupro;01;01/2010;1
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Estupro;02;02/2010;2
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Estupro;03;03/2010;4
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Estupro;04;04/2010;2
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Estupro;05;05/2010;3
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Estupro;06;06/2010;4
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Estupro;08;08/2010;3
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Estupro;09;09/2010;2
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Estupro;10;10/2010;3
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Estupro;11;11/2010;1
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Estupro;12;12/2010;4
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Furto de veículo;01;01/2010;14
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Furto de veículo;02;02/2010;12
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Furto de veículo;03;03/2010;11
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Furto de veículo;04;04/2010;6
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Furto de veículo;05;05/2010;8
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Furto de veículo;06;06/2010;10
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Furto de veículo;07;07/2010;6
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Furto de veículo;08;08/2010;8
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Furto de veículo;09;09/2010;7
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Furto de veículo;10;10/2010;10
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Furto de veículo;11;11/2010;4
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Furto de veículo;12;12/2010;17
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Homicídio doloso;01;01/2010;2
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Homicídio doloso;02;02/2010;4
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Homicídio doloso;03;03/2010;4
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Homicídio doloso;04;04/2010;1
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Homicídio doloso;05;05/2010;2
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Homicídio doloso;06;06/2010;1
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Homicídio doloso;07;07/2010;2
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Homicídio doloso;08;08/2010;2
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Homicídio doloso;09;09/2010;2
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Homicídio doloso;10;10/2010;1
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Homicídio doloso;11;11/2010;1
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Homicídio doloso;12;12/2010;4
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Roubo de veículo;03;03/2010;1
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Roubo de veículo;04;04/2010;1
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Roubo de veículo;06;06/2010;1
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Roubo de veículo;07;07/2010;2
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Roubo de veículo;08;08/2010;1
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Roubo de veículo;09;09/2010;1
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Roubo de veículo;10;10/2010;1
SUDESTE;RJ;Rio de Janeiro;3303401;Nova Friburgo;Roubo de veículo;11;11/2010;1
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Estupro;01;01/2010;32
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Estupro;02;02/2010;30
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Estupro;03;03/2010;23
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Estupro;04;04/2010;15
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Estupro;05;05/2010;15
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Estupro;06;06/2010;34
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Estupro;07;07/2010;33
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Estupro;08;08/2010;21
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Estupro;09;09/2010;29
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Estupro;10;10/2010;17
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Estupro;11;11/2010;21
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Estupro;12;12/2010;17
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Furto de veículo;01;01/2010;67
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Furto de veículo;02;02/2010;74
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Furto de veículo;03;03/2010;91
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Furto de veículo;04;04/2010;66
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Furto de veículo;05;05/2010;76
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Furto de veículo;06;06/2010;73
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Furto de veículo;07;07/2010;75
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Furto de veículo;08;08/2010;102
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Furto de veículo;09;09/2010;71
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Furto de veículo;10;10/2010;76
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Furto de veículo;11;11/2010;74
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Furto de veículo;12;12/2010;72
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Homicídio doloso;01;01/2010;28
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Homicídio doloso;02;02/2010;29
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Homicídio doloso;03;03/2010;25
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Homicídio doloso;04;04/2010;35
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Homicídio doloso;05;05/2010;29
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Homicídio doloso;06;06/2010;26
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Homicídio doloso;07;07/2010;25
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Homicídio doloso;08;08/2010;24
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Homicídio doloso;09;09/2010;19
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Homicídio doloso;10;10/2010;23
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Homicídio doloso;11;11/2010;29
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Homicídio doloso;12;12/2010;31
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo de veículo;01;01/2010;132
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo de veículo;02;02/2010;103
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo de veículo;03;03/2010;142
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo de veículo;04;04/2010;117
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo de veículo;05;05/2010;115
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo de veículo;06;06/2010;123
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo de veículo;07;07/2010;98
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo de veículo;08;08/2010;81
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo de veículo;09;09/2010;72
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo de veículo;10;10/2010;99
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo de veículo;11;11/2010;80
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo de veículo;12;12/2010;74
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo seguido de morte (latrocínio);03;03/2010;3
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo seguido de morte (latrocínio);06;06/2010;1
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo seguido de morte (latrocínio);07;07/2010;1
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo seguido de morte (latrocínio);08;08/2010;2
SUDESTE;RJ;Rio de Janeiro;3303500;Nova Iguaçu;Roubo seguido de morte (latrocínio);09;09/2010;2
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Estupro;01;01/2010;7
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Estupro;02;02/2010;4
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Estupro;03;03/2010;6
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Estupro;04;04/2010;8
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Estupro;05;05/2010;4
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Estupro;06;06/2010;6
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Estupro;07;07/2010;3
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Estupro;08;08/2010;6
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Estupro;09;09/2010;8
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Estupro;10;10/2010;8
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Estupro;11;11/2010;1
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Estupro;12;12/2010;18
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Furto de veículo;01;01/2010;6
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Furto de veículo;02;02/2010;13
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Furto de veículo;03;03/2010;14
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Furto de veículo;04;04/2010;7
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Furto de veículo;05;05/2010;21
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Furto de veículo;06;06/2010;13
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Furto de veículo;07;07/2010;7
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Furto de veículo;08;08/2010;9
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Furto de veículo;09;09/2010;5
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Furto de veículo;10;10/2010;10
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Furto de veículo;11;11/2010;18
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Furto de veículo;12;12/2010;18
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Homicídio doloso;01;01/2010;3
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Homicídio doloso;02;02/2010;3
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Homicídio doloso;03;03/2010;1
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Homicídio doloso;05;05/2010;3
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Homicídio doloso;06;06/2010;3
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Homicídio doloso;07;07/2010;2
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Homicídio doloso;08;08/2010;1
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Homicídio doloso;09;09/2010;1
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Homicídio doloso;10;10/2010;2
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Homicídio doloso;11;11/2010;3
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Homicídio doloso;12;12/2010;3
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Roubo de veículo;02;02/2010;3
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Roubo de veículo;03;03/2010;1
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Roubo de veículo;04;04/2010;4
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Roubo de veículo;05;05/2010;4
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Roubo de veículo;06;06/2010;2
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Roubo de veículo;07;07/2010;1
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Roubo de veículo;08;08/2010;2
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Roubo de veículo;09;09/2010;2
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Roubo de veículo;10;10/2010;4
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Roubo de veículo;11;11/2010;3
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Roubo de veículo;12;12/2010;1
SUDESTE;RJ;Rio de Janeiro;3303906;Petrópolis;Roubo seguido de morte (latrocínio);04;04/2010;1
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Estupro;01;01/2010;8
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Estupro;02;02/2010;9
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Estupro;03;03/2010;3
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Estupro;04;04/2010;3
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Estupro;05;05/2010;2
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Estupro;06;06/2010;6
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Estupro;07;07/2010;6
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Estupro;08;08/2010;7
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Estupro;09;09/2010;5
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Estupro;10;10/2010;6
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Estupro;11;11/2010;5
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Estupro;12;12/2010;3
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Furto de veículo;01;01/2010;5
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Furto de veículo;02;02/2010;6
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Furto de veículo;03;03/2010;12
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Furto de veículo;04;04/2010;8
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Furto de veículo;05;05/2010;6
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Furto de veículo;06;06/2010;5
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Furto de veículo;07;07/2010;7
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Furto de veículo;08;08/2010;7
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Furto de veículo;09;09/2010;14
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Furto de veículo;10;10/2010;8
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Furto de veículo;11;11/2010;8
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Furto de veículo;12;12/2010;5
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Homicídio doloso;01;01/2010;5
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Homicídio doloso;02;02/2010;4
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Homicídio doloso;03;03/2010;5
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Homicídio doloso;04;04/2010;7
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Homicídio doloso;05;05/2010;1
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Homicídio doloso;06;06/2010;3
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Homicídio doloso;07;07/2010;3
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Homicídio doloso;08;08/2010;4
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Homicídio doloso;09;09/2010;5
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Homicídio doloso;10;10/2010;2
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Homicídio doloso;11;11/2010;2
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Homicídio doloso;12;12/2010;6
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Lesão corporal seguida de morte;08;08/2010;1
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Roubo de veículo;01;01/2010;4
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Roubo de veículo;02;02/2010;3
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Roubo de veículo;03;03/2010;5
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Roubo de veículo;04;04/2010;1
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Roubo de veículo;05;05/2010;2
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Roubo de veículo;06;06/2010;5
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Roubo de veículo;07;07/2010;4
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Roubo de veículo;08;08/2010;2
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Roubo de veículo;09;09/2010;2
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Roubo de veículo;10;10/2010;1
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Roubo de veículo;11;11/2010;1
SUDESTE;RJ;Rio de Janeiro;3304144;Queimados;Roubo de veículo;12;12/2010;3
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Estupro;01;01/2010;4
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Estupro;02;02/2010;6
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Estupro;03;03/2010;1
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Estupro;04;04/2010;1
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Estupro;05;05/2010;3
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Estupro;06;06/2010;2
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Estupro;07;07/2010;3
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Estupro;08;08/2010;2
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Estupro;10;10/2010;4
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Estupro;11;11/2010;1
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Estupro;12;12/2010;3
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Furto de veículo;01;01/2010;7
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Furto de veículo;02;02/2010;1
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Furto de veículo;03;03/2010;9
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Furto de veículo;04;04/2010;12
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Furto de veículo;05;05/2010;5
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Furto de veículo;06;06/2010;7
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Furto de veículo;07;07/2010;4
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Furto de veículo;08;08/2010;5
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Furto de veículo;09;09/2010;7
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Furto de veículo;10;10/2010;1
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Furto de veículo;11;11/2010;12
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Furto de veículo;12;12/2010;5
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Homicídio doloso;01;01/2010;5
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Homicídio doloso;02;02/2010;3
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Homicídio doloso;03;03/2010;4
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Homicídio doloso;04;04/2010;3
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Homicídio doloso;05;05/2010;1
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Homicídio doloso;06;06/2010;1
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Homicídio doloso;07;07/2010;1
SUDESTE;RJ;Rio de Janeiro;3304201;Resende;Homicídio doloso;08;08/2010;2
